"T","rep","seed","logLik_gauss_K2","logLik_gauss_K3","logLik_mix_K2_M2","BIC_gauss_K2","BIC_gauss_K3","BIC_mix_K2_M2","delta_BIC_gauss_K3_minus_K2","delta_BIC_mix_K2_minus_gauss_K3","gaussian_BIC_favours_K3","enriched_BIC_favours_K2_mix","mix_state1_mean","mix_state2_mean","mix_state1_occ","mix_state2_occ"
1500,144,36260754,-2186.69371605261,-2027.62390917276,-2027.68005647929,4424.57997481486,4157.63290376478,4150.43197799075,-266.947071050079,-7.2009257740292,TRUE,TRUE,-0.530671671750308,3.77652571302132,0.449924203083312,0.550075796916688
1500,145,36260755,-2224.0181271271,-2045.05338531246,-2043.98693111394,4499.22879696382,4192.49185604419,4183.04572726006,-306.736940919634,-9.44612878412499,TRUE,TRUE,-0.529949412517605,3.83427277377073,0.481241051703732,0.518758948296268
1500,146,36260756,-2134.9970393317,-1985.5385115132,-1989.23886124801,4321.18662137302,4073.46210844566,4073.5495875282,-247.724512927362,0.0874790825414493,TRUE,FALSE,-0.528685000506676,3.78631944814786,0.437398776323215,0.562601223676785
1500,147,36260757,-2163.34911883684,-2034.42807404525,-2030.87677330062,4377.89078038332,4171.24123350975,4156.82541163342,-206.649546873564,-14.4158218763305,TRUE,TRUE,-0.59483254294294,3.7613708140871,0.3685223989531,0.631477601046901
1500,148,36260758,-2160.73309605308,-2008.55341452224,-2011.05785686158,4372.6587348158,4119.49191446374,4117.18757875534,-253.166820352063,-2.30433570839523,TRUE,TRUE,-0.601702560337404,3.79939101887951,0.421598396200048,0.578401603799953
1500,149,36260759,-2156.99992505634,-2029.00493271963,-2029.89524812699,4365.19239282232,4160.39495085853,4154.86236128616,-204.79744196379,-5.53258957237176,TRUE,TRUE,-0.469750546591143,3.78296096650318,0.391248510809801,0.6087514891902
1500,150,36260760,-2203.99009054316,-2051.72909121208,-2052.89936732368,4459.17272379594,4205.84326784343,4200.87059967953,-253.329455952513,-4.97266816390584,TRUE,TRUE,-0.454166302998562,3.80307168484536,0.447561732148928,0.552438267851072
1500,151,36260761,-2267.11497309126,-2091.28915538791,-2091.11541052065,4585.42248889216,4284.96339619508,4277.30268607348,-300.459092697076,-7.6607101216041,TRUE,TRUE,-0.432019881959916,3.80463624556434,0.441307078937621,0.558692921062379
1500,152,36260762,-2185.09042293591,-2038.63686774073,-2040.50747677226,4421.37338858145,4179.65882090073,4176.08681857669,-241.714567680718,-3.57200232403738,TRUE,TRUE,-0.483461160517603,3.81351147277382,0.424224748000648,0.575775251999353
1500,153,36260763,-2224.6948667069,-2046.50527209486,-2045.20995820268,4500.58227612344,4195.39562960898,4185.49178143754,-305.186646514459,-9.90384817144513,TRUE,TRUE,-0.440748984904176,3.80785487447384,0.505946919202794,0.494053080797207
1500,154,36260764,-2254.75105270267,-2077.09700743804,-2078.47440246285,4560.69464811498,4256.57910029535,4252.02066995787,-304.115547819634,-4.55843033747624,TRUE,TRUE,-0.497032420137876,3.7402282423724,0.488908960731867,0.511091039268133
1500,155,36260765,-2227.4130242628,-2030.65474599711,-2031.06621774343,4506.01859123523,4163.69457741349,4157.20430051904,-342.324013821745,-6.49027689444847,TRUE,TRUE,-0.57438000050625,3.80170603497247,0.450191089531273,0.549808910468726
1500,156,36260766,-2286.86840777446,-2091.60658770976,-2095.05103975898,4624.92935825855,4285.59826083877,4285.17394455014,-339.331097419777,-0.424316288636874,TRUE,TRUE,-0.495354053637918,3.836805790316,0.46861335712379,0.53138664287621
1500,157,36260767,-2237.68520184478,-2080.19387002105,-2078.85926650013,4526.56294639919,4262.77282546137,4252.79039803244,-263.790120937811,-9.98242742893763,TRUE,TRUE,-0.483089906937858,3.80444867265642,0.471678022675803,0.528321977324196
1500,158,36260768,-2199.15615570735,-2021.02670381503,-2021.93478833398,4449.50485412433,4144.43849304933,4138.94144170014,-305.066361075007,-5.49705134918258,TRUE,TRUE,-0.581478123114044,3.80708479208014,0.431696277423501,0.568303722576498
1500,159,36260769,-2212.83712909298,-2039.76174293402,-2041.81677966077,4476.8668008956,4181.90857128731,4178.70542435372,-294.958229608289,-3.20314693358705,TRUE,TRUE,-0.485732333942454,3.81856657777787,0.413262824466456,0.586737175533544
1500,160,36260770,-2186.66535563273,-2030.63759547107,-2030.53205637251,4424.5232539751,4163.6602763614,4156.13597777719,-260.862977613696,-7.52429858420692,TRUE,TRUE,-0.501937114925004,3.78144987396592,0.462965284617592,0.537034715382408
1500,161,36260771,-2268.50637662213,-2118.77905731627,-2119.29740144462,4588.20529595389,4339.94320005181,4333.66666792142,-248.262095902086,-6.27653213038593,TRUE,TRUE,-0.463271924679498,3.79738480084891,0.43376602520574,0.566233974794261
1500,162,36260772,-2168.14714145712,-2010.14629423325,-2012.32689086235,4387.48682562387,4122.67767388575,4119.72564675686,-264.809151738114,-2.95202712888931,TRUE,TRUE,-0.517899521300466,3.80460022989205,0.460095329415657,0.539904670584343
1500,163,36260773,-2090.49006464999,-1961.42759303718,-1961.35533722047,4232.17267200962,4025.24027149361,4017.78253947311,-206.932400516007,-7.45773202050623,TRUE,TRUE,-0.493367729750208,3.80923121680861,0.358176193854625,0.641823806145375
1500,164,36260774,-2194.84108689866,-2042.87047026025,-2043.03351224565,4440.87471650694,4188.12602593977,4181.13888952348,-252.748690567169,-6.98713641629638,TRUE,TRUE,-0.428019056716318,3.78339075102638,0.417976719761916,0.582023280238084
1500,165,36260775,-2276.7870302155,-2115.59650669081,-2116.00059708654,4604.76660314062,4333.57809880089,4327.07305920526,-271.188504339738,-6.50503959563048,TRUE,TRUE,-0.562707972545726,3.78289318599951,0.50210165547429,0.49789834452571
1500,166,36260776,-2202.47345496207,-2036.29524327811,-2037.85857987614,4456.13945263377,4174.97557197548,4170.78902478446,-281.163880658282,-4.18654719102778,TRUE,TRUE,-0.577596487300442,3.78726190699776,0.441659678191711,0.558340321808289
1500,167,36260777,-2137.40353029878,-2134.72726133578,-1983.51262029315,4325.9996033072,4371.83960809082,4062.09710561848,45.8400047836149,-309.742502472339,FALSE,TRUE,-0.508487065272345,3.78431832890207,0.398721173002307,0.601278826997693
1500,168,36260778,-2190.39312790655,-2021.03684814705,-2019.74002205222,4431.97879852273,4144.45878171336,4134.55190913662,-287.520016809377,-9.90687257673926,TRUE,TRUE,-0.529570373252614,3.7822458459353,0.440692113287586,0.559307886712415
1500,169,36260779,-2271.50024524284,-2102.5589202011,-2102.43622657376,4594.19303319532,4307.50292582146,4299.94431817969,-286.690107373858,-7.55860764176668,TRUE,TRUE,-0.493680949656317,3.81837250638322,0.444487268254311,0.555512731745688
1500,170,36260780,-2274.72521304227,-2111.05882108996,-2113.11918924991,4600.64296879418,4324.50272759918,4321.31024353199,-276.140241194998,-3.19248406719089,TRUE,TRUE,-0.464058052865163,3.77311375765893,0.476536926449799,0.523463073550201
1500,171,36260781,-2182.10117311195,-2044.3470740098,-2042.86623353083,4415.39488893353,4191.07923343887,4180.80433209383,-224.315655494657,-10.2749013450457,TRUE,TRUE,-0.521868935762618,3.8219474849036,0.432018904213551,0.567981095786449
1500,172,36260782,-2295.33411882072,-2141.1217062839,-2142.87423382846,4641.86078035106,4384.62849798706,4380.8203326891,-257.232282363998,-3.80816529796266,TRUE,TRUE,-0.46911593546057,3.81600512481407,0.484677653317447,0.515322346682554
1500,173,36260783,-2199.10211849186,-2065.00878196022,-2068.16780358834,4449.39677969336,4232.40264933971,4231.40747220885,-216.994130353649,-0.99517713086243,TRUE,TRUE,-0.562828117169683,3.79132841497047,0.409623940738259,0.590376059261741
1500,174,36260784,-2268.051482636,-2119.30034592912,-2117.00868652292,4587.29550798162,4340.9857772775,4329.08923807802,-246.309730704128,-11.8965391994734,TRUE,TRUE,-0.483453646503875,3.74564605462928,0.422979180770769,0.577020819229231
1500,175,36260785,-2201.88104939421,-2046.38660590896,-2046.26454357705,4454.95464149806,4195.15829723719,4187.60095218627,-259.796344260869,-7.5573450509155,TRUE,TRUE,-0.476624360946178,3.79612122153113,0.406112948975228,0.593887051024772
1500,176,36260786,-2219.67397640346,-2081.81887083225,-2082.36543472731,4490.54049551656,4266.02282708376,4259.8027344868,-224.517668432796,-6.22009259696006,TRUE,TRUE,-0.546181678880563,3.8330604149205,0.412918019874188,0.587081980125812
1500,177,36260787,-2174.13482143014,-2023.35638256362,-2024.09613064801,4399.46218556992,4149.09785054651,4143.26412632818,-250.364335023403,-5.83372421832701,TRUE,TRUE,-0.508954384920774,3.76978622096086,0.411537246422884,0.588462753577117
1500,178,36260788,-2034.2454032801,-1923.73458725877,-1922.95098508161,4119.68334926984,3949.8542599368,3940.9738351954,-169.829089333038,-8.88042474139729,TRUE,TRUE,-0.56623316570509,3.82282045586176,0.298016828169269,0.701983171830732
1500,179,36260789,-2155.71359044941,-1998.3771095892,-1999.02603051902,4362.61972360846,4099.13930459767,4093.12392607021,-263.480419010793,-6.01537852746151,TRUE,TRUE,-0.521238574384793,3.81021370775224,0.406823619440696,0.593176380559304
1500,180,36260790,-2102.83457571173,-1964.96348290686,-1962.94870256868,4256.8616941331,4032.31205123299,4020.96927016954,-224.549642900107,-11.3427810634535,TRUE,TRUE,-0.535852557346795,3.78112374793827,0.396949044356496,0.603050955643504
1500,181,36260791,-2176.02931551603,-2039.32282800761,-2041.58146951812,4403.25117374169,4181.03074143448,4178.2348040684,-222.220432307213,-2.79593736607239,TRUE,TRUE,-0.516928668790524,3.77754287615021,0.407302573907198,0.592697426092802
1500,182,36260792,-2158.62716090672,-2042.24341645033,-2040.74391062534,4368.44686452308,4186.87191831993,4176.55968628286,-181.574946203154,-10.312232037063,TRUE,TRUE,-0.532413246442846,3.7766196852524,0.37761549088453,0.62238450911547
1500,183,36260793,-2214.71372822328,-2050.49749358975,-2050.74150284785,4480.6199991562,4203.38007259877,4196.55487072788,-277.239926557435,-6.82520187088721,TRUE,TRUE,-0.585816096850841,3.79551689133755,0.434254337609451,0.56574566239055
1500,184,36260794,-2137.09612137923,-1957.04394776344,-1954.90701248107,4325.3847854681,4016.47298094615,4004.88588999432,-308.911804521942,-11.5870909518362,TRUE,TRUE,-0.513250666191488,3.81944388486964,0.395262115189979,0.604737884810022
1500,185,36260795,-2297.9225564974,-2122.85838084343,-2122.61776532502,4647.03765570443,4348.10184710613,4340.30739568221,-298.935808598309,-7.79445142391978,TRUE,TRUE,-0.526305149538305,3.79973206332368,0.458499239956666,0.541500760043335
1500,186,36260796,-2292.60705568326,-2102.92529871768,-2103.7072775521,4636.40665407616,4308.23568285463,4302.48642013638,-328.17097122153,-5.74926271825007,TRUE,TRUE,-0.494427206718441,3.79851813646032,0.466927745231704,0.533072254768296
1500,187,36260797,-2188.00140784525,-2061.4266626483,-2062.70785884235,4427.19535840012,4225.23841071586,4220.48758271687,-201.95694768426,-4.75082799899792,TRUE,TRUE,-0.447110426634034,3.78350884118875,0.405219516183567,0.594780483816433
1500,188,36260798,-2237.4898757465,-2044.7100707031,-2046.00657810005,4526.17229420262,4191.80522682547,4187.08502123227,-334.367067377154,-4.7202055932039,TRUE,TRUE,-0.484318865066486,3.78713337186968,0.477661112786446,0.522338887213555
1500,189,36260799,-2194.70350497109,-2061.54435009785,-2062.51100387327,4440.59955265181,4225.47378561497,4220.09387277871,-215.12576703684,-5.37991283625979,TRUE,TRUE,-0.427420389393296,3.77442908642969,0.390964419288483,0.609035580711517
1500,190,36260800,-2157.37355352575,-2026.20169403902,-2027.29225837976,4365.93964976113,4154.7884734973,4149.65638179169,-211.151176263831,-5.13209170560822,TRUE,TRUE,-0.481466523140732,3.7887525257743,0.361702645264902,0.638297354735098
1500,191,36260801,-2199.85179399278,-2045.57994484217,-2043.48025339374,4450.89613069518,4193.5449751036,4182.03237181965,-257.351155591582,-11.5126032839562,TRUE,TRUE,-0.534765550599667,3.79557458649665,0.467158042077855,0.532841957922146
1500,192,36260802,-2061.3136559194,-2057.69601000443,-1956.00442664768,4173.81985454843,4217.77710542812,4007.08071832753,43.9572508796855,-210.696387100584,FALSE,TRUE,-0.556009856033129,3.79705520027447,0.320721645166452,0.679278354833548
1500,193,36260803,-2170.94708353896,-2004.82550702213,-2005.11075246129,4393.08670978754,4112.03609946353,4105.29336995476,-281.050610324018,-6.74272950876639,TRUE,TRUE,-0.486167126035661,3.80595382032853,0.414360895656802,0.585639104343198
1500,194,36260804,-2102.84096665031,-1972.67762936907,-1972.38033782498,4256.87447601025,4047.7403441574,4039.83254068214,-209.134131852848,-7.90780347526561,TRUE,TRUE,-0.595967843101421,3.83080548622621,0.407291156767787,0.592708843232212
1500,195,36260805,-2151.85985568014,-2011.80158410044,-2011.91695663305,4354.91225406991,4125.98825362015,4118.90577829828,-228.924000449757,-7.08247532187124,TRUE,TRUE,-0.497530380126217,3.8374020892909,0.364229329915801,0.635770670084199
1500,196,36260806,-2195.07109656923,-2038.26356104185,-2038.42645851154,4441.33473584809,4178.91220750297,4171.92478205526,-262.422528345122,-6.98742544770448,TRUE,TRUE,-0.494971278817615,3.80532657471077,0.408323263427746,0.591676736572254
1500,197,36260807,-2148.29133924373,-1995.35058136192,-1996.71437368011,4347.77522119709,4093.08624814311,4088.5006123924,-254.688973053976,-4.58563575071594,TRUE,TRUE,-0.490216164675906,3.84527309361887,0.398624110178546,0.601375889821454
1500,198,36260808,-2199.49763127413,-2047.56323789121,-2047.63376218782,4450.1878052579,4197.51156120169,4190.33938940781,-252.676244056202,-7.17217179388808,TRUE,TRUE,-0.592339537764584,3.81918603762279,0.42122192404355,0.57877807595645
1500,199,36260809,-2145.7087231892,-1993.56720585997,-1993.7578218156,4342.60998908804,4089.5194971392,4082.58750866338,-253.090491948842,-6.93198847581971,TRUE,TRUE,-0.533544611061505,3.80143132642709,0.388739874809719,0.61126012519028
1500,200,36260810,-2229.83696133754,-2087.16986467102,-2089.05650946999,4510.86646538471,4276.72481476131,4273.18488397215,-234.141650623403,-3.53993078916301,TRUE,TRUE,-0.489567600567615,3.80907329780009,0.471924179595057,0.528075820404942
5000,1,71260611,-7375.2277645629,-6856.47909490944,-6856.44908636071,14810.0758814657,13832.1988944987,13823.6216842098,-977.876986967007,-8.57721028886954,TRUE,TRUE,-0.518087436585222,3.79413318997661,0.436784196804135,0.563215803195863
5000,2,71260612,-7223.56956303661,-6741.20300271787,-6741.6107950742,14506.7594784131,13601.6467101156,13593.9451016368,-905.112768297558,-7.70160847876286,TRUE,TRUE,-0.521917614552817,3.79994477721909,0.394406634559622,0.605593365440379
5000,3,71260613,-7293.01827584434,-6809.5816374684,-6811.68733631228,14645.6569040286,13738.4039796166,13734.098184113,-907.252924411969,-4.30579550364564,TRUE,TRUE,-0.558250906619268,3.80588056196614,0.417524822984386,0.582475177015614
5000,4,71260614,-7263.37314347341,-6747.65951850751,-6747.86045590193,14586.3666392867,13614.5597416949,13606.4444232923,-971.806897591883,-8.11531840259158,TRUE,TRUE,-0.526583857236192,3.80417328133122,0.404339321961859,0.595660678038141
5000,5,71260615,-7235.57724877723,-6752.67864133411,-6752.38068351185,14530.7748498944,13624.5979873481,13615.4848785121,-906.176862546321,-9.11310883593978,TRUE,TRUE,-0.468902436377146,3.81692415907466,0.402491563932648,0.597508436067352
5000,6,71260616,-7361.55454490248,-6865.79670967702,-6866.24949682418,14782.7294421449,13850.8341240339,13843.2225051368,-931.895318111006,-7.61161889708092,TRUE,TRUE,-0.490998459745712,3.78851495869184,0.402600271480596,0.597399728519405
5000,7,71260617,-7257.15443169507,-6769.78555435967,-6771.58297965299,14573.92921573,13658.8118133992,13653.8894707944,-915.117402330881,-4.92234260478472,TRUE,TRUE,-0.488356396415037,3.7952020735638,0.40463189373316,0.59536810626684
5000,8,71260618,-7387.87634915934,-6844.90569474607,-6846.73974988733,14835.3730506586,13809.052094172,13804.2030112631,-1026.32095648662,-4.84908290890235,TRUE,TRUE,-0.491116670860612,3.77887633663929,0.465641347454501,0.534358652545501
5000,9,71260619,-7454.16314871164,-6868.64881414595,-6873.99696909155,14967.9466497632,13856.5383329717,13858.7174496715,-1111.40831679147,2.17911669977184,TRUE,FALSE,-0.559988139036249,3.78464161073814,0.486727224111742,0.513272775888258
5000,10,71260620,-7351.6906016996,-6830.70928310548,-6830.12873548382,14763.0015557391,13780.6592708908,13770.980982456,-982.342284848342,-9.67828843473399,TRUE,TRUE,-0.496851289745739,3.80798361373445,0.408694726057916,0.591305273942084
5000,11,71260621,-7089.85831361934,-6678.27858185051,-6675.62328041428,14239.3369795786,13475.7978683808,13461.970072317,-763.539111197757,-13.8277960638625,TRUE,TRUE,-0.482848721141214,3.79585396531161,0.376563652086691,0.623436347913309
5000,12,71260622,-7070.01715531777,-7063.72281675027,-6600.96496797683,14199.6546629755,14246.6863381804,13312.6534474421,47.031675204913,-934.032890738301,FALSE,TRUE,-0.527174369316654,3.79406248935493,0.385362771898902,0.614637228101098
5000,13,71260623,-7252.30646020078,-6739.95106706441,-6739.91030705724,14564.2332727415,13599.1428388087,13590.5441256029,-965.090433932812,-8.59871320575803,TRUE,TRUE,-0.516489379598647,3.82043243029616,0.415201160059786,0.584798839940214
5000,14,71260624,-7443.67044604718,-6943.64697948702,-6943.12343078308,14946.9612444343,14006.5346636539,13996.9703730546,-940.426580780406,-9.56429059928814,TRUE,TRUE,-0.525911345615064,3.80900591134738,0.436983495455385,0.563016504544615
5000,15,71260625,-7302.60541389385,-6844.29208543325,-6844.50689803909,14664.8311801276,13807.8248755463,13799.7373075666,-857.006304581282,-8.08756797974638,TRUE,TRUE,-0.509651223990222,3.77229252474816,0.398996145825003,0.601003854174998
5000,16,71260626,-7269.50767130934,-6705.33411434175,-6705.44392562882,14598.6356949586,13529.9089333633,13521.6113627461,-1068.72676159526,-8.29757061727832,TRUE,TRUE,-0.462391645876812,3.79734479040331,0.430695513300433,0.569304486699567
5000,17,71260627,-7432.46255362288,-6916.53183721982,-6915.20542118538,14924.5454595857,13952.3043791195,13941.1343538592,-972.2410804662,-11.1700252603023,TRUE,TRUE,-0.516463086651592,3.77954100645669,0.45158143990812,0.548418560091882
5000,18,71260628,-7124.70302267989,-6661.60468698698,-6668.01616043807,14309.0263976997,13442.4500786538,13446.7558323646,-866.576319045911,4.30575371077612,TRUE,FALSE,-0.526698128819352,3.80272810061156,0.392501647850373,0.607498352149628
5000,19,71260629,-7228.10786578621,-6769.03817534626,-6770.63290256114,14515.8360839123,13657.3170553724,13651.9893166107,-858.519028539977,-5.32773876166902,TRUE,TRUE,-0.461642140507457,3.79034124829627,0.406113225698735,0.593886774301265
5000,20,71260630,-7340.14981082093,-6827.71353943974,-6829.64008488347,14739.9199739818,13774.6677835593,13770.0036812554,-965.25219042248,-4.66410230393922,TRUE,TRUE,-0.489113722147113,3.79464202948974,0.418787052295608,0.581212947704393
5000,21,71260631,-7362.32071029935,-7360.31303759486,-6794.23153811337,14784.2617729386,14839.8667798695,13699.1865877151,55.6050069309258,-1140.68019215439,FALSE,TRUE,-0.549909830379341,3.82775034592673,0.463600231719497,0.536399768280503
5000,22,71260632,-7083.10346935657,-6646.85174535734,-6646.40425676514,14225.827291053,13412.9441953945,13403.5320250187,-812.883095658546,-9.41217037581373,TRUE,TRUE,-0.503435253432445,3.82526051439863,0.371500264169,0.628499735831
5000,23,71260633,-7299.2608367615,-6789.20989610056,-6789.8785993511,14658.1420258629,13697.6604968809,13690.4807101906,-960.481528981978,-7.17978669034346,TRUE,TRUE,-0.510169746796736,3.79149276855249,0.434157794676889,0.565842205323111
5000,24,71260634,-7248.15261428529,-6803.05595515692,-6801.66413876882,14555.9255809105,13725.3526149937,13714.051789026,-830.572965916816,-11.3008259676226,TRUE,TRUE,-0.501906747415655,3.79273958104676,0.408944298135104,0.591055701864897
5000,25,71260635,-7234.92803717473,-6685.15508160554,-6684.40739809825,14529.4764266894,13489.5508678909,13479.5383076849,-1039.92555879847,-10.0125602059888,TRUE,TRUE,-0.484025164246001,3.80221851206114,0.426463137327179,0.573536862672822
5000,26,71260636,-7205.72854497422,-6736.23512328155,-6736.71809029875,14471.0774422884,13591.7109512429,13584.1596920859,-879.366491045421,-7.55125915701865,TRUE,TRUE,-0.485438701265309,3.79292040002288,0.407533377799094,0.592466622200907
5000,27,71260637,-7155.92887358379,-6673.02094384388,-6675.33341991717,14371.4780995075,13465.2825923676,13461.3903513228,-906.195507139913,-3.8922410448231,TRUE,TRUE,-0.51498075924907,3.7857654020218,0.405123706813827,0.594876293186173
5000,28,71260638,-7327.52243284367,-6844.94009427529,-6847.62829052825,14714.6652180273,13809.1208932304,13805.9800925449,-905.544324796856,-3.14080068548174,TRUE,TRUE,-0.465553043429454,3.79939311904009,0.4068528374219,0.593147162578101
5000,29,71260639,-7233.23103533837,-6718.27091079902,-6719.21273145592,14526.0824230166,13555.7825262779,13549.1489744003,-970.299896738781,-6.63355187760862,TRUE,TRUE,-0.483502333611158,3.79222680602238,0.440178391835361,0.55982160816464
5000,30,71260640,-7325.36825278883,-6819.15587119928,-6817.72555811281,14710.3568579176,13757.5524470784,13746.174627714,-952.80441083919,-11.377819364352,TRUE,TRUE,-0.538723323913554,3.8145633034783,0.424563592478991,0.575436407521008
5000,31,71260641,-7494.86727302024,-6926.12120596329,-6927.26664248652,15049.3548983804,13971.4831166064,13965.2567964615,-1077.87178177398,-6.22632014495139,TRUE,TRUE,-0.534994244098843,3.80300318417615,0.473159463590422,0.526840536409577
5000,32,71260642,-7201.78239521801,-6684.0981640254,-6685.29946073864,14463.1851427759,13487.4370327306,13481.3224329657,-975.748110045304,-6.11459976493643,TRUE,TRUE,-0.507963345909267,3.78329573668098,0.39974160900291,0.600258390997091
5000,33,71260643,-7144.66566633388,-6649.61213032014,-6650.03415341695,14348.9516850077,13418.4649653201,13410.7918183223,-930.486719687558,-7.67314699779672,TRUE,TRUE,-0.513952877815893,3.79703283753493,0.413422348680546,0.586577651319453
5000,34,71260644,-7097.09554181307,-6707.30090296657,-6706.26249767016,14253.811435966,13533.842510613,13523.2485068287,-719.968925353074,-10.5940037842483,TRUE,TRUE,-0.496599216304266,3.77978774413701,0.358836374612707,0.641163625387294
5000,35,71260645,-7231.40232419369,-6808.98401511324,-6809.26876105875,14522.4250007273,13737.2087349063,13729.2610336059,-785.216265820985,-7.94770130039615,TRUE,TRUE,-0.465672970099924,3.81198956402746,0.376899360044193,0.623100639955807
5000,36,71260646,-7401.97413404766,-6869.76680646696,-6872.15203880999,14863.5686204352,13858.7743176138,13855.0275891084,-1004.79430282149,-3.74672850537172,TRUE,TRUE,-0.462292763297146,3.80735301949942,0.452101120024527,0.547898879975474
5000,37,71260647,-7258.20426180804,-6818.12627651435,-6817.10712098672,14576.028875956,13755.4932577085,13744.9377534618,-820.535618247462,-10.555504246684,TRUE,TRUE,-0.50565985725823,3.80412437056275,0.407907054934115,0.592092945065886
5000,38,71260648,-7318.09347232395,-6851.17277616677,-6854.71309006111,14695.8072969878,13821.5862570134,13820.1496916106,-874.221039974444,-1.43656540273332,TRUE,TRUE,-0.515411634894642,3.81142804457323,0.424178455605102,0.575821544394899
5000,39,71260649,-7290.38212150391,-6763.15467792681,-6764.13484441367,14640.3845953477,13645.5500605334,13638.9932003158,-994.834534814283,-6.55686021769361,TRUE,TRUE,-0.526940348052507,3.78434842130059,0.421889035719706,0.578110964280293
5000,40,71260650,-7341.53983390084,-6873.25661950753,-6873.02595833855,14742.7000201416,13865.7539436949,13856.7754281655,-876.946076446698,-8.97851552937391,TRUE,TRUE,-0.507676517999532,3.7920828883957,0.449400805627084,0.550599194372917
5000,41,71260651,-7337.94950594487,-6810.13855241789,-6810.74267377796,14735.5193642297,13739.5178095156,13732.2088590443,-996.00155471405,-7.30895047128251,TRUE,TRUE,-0.502338506120842,3.79847150774676,0.442346526897827,0.557653473102173
5000,42,71260652,-7109.54647753957,-6653.5010367132,-6655.05393395012,14278.713307419,13426.2427781062,13420.8313793886,-852.470529312814,-5.41139871758787,TRUE,TRUE,-0.534583557338203,3.80974088102889,0.388006985817505,0.611993014182495
5000,43,71260653,-7330.10901660408,-6769.39318730887,-6770.31105507293,14719.8383855481,13658.0270792976,13651.3456216343,-1061.81130625051,-6.68145766328962,TRUE,TRUE,-0.521621140146138,3.81935530789212,0.450056700606997,0.549943299393002
5000,44,71260654,-7184.59233385234,-6702.30227004752,-6703.23234255328,14428.8050200446,13523.8452447749,13517.188196595,-904.959775269726,-6.65704817989717,TRUE,TRUE,-0.530527058385532,3.79350340296998,0.398240009396339,0.601759990603659
5000,45,71260655,-7126.87207525485,-6716.19989942478,-6718.35374975192,14313.3645028496,13551.6405035294,13547.4310109923,-761.723999320226,-4.20949253713843,TRUE,TRUE,-0.533746446146791,3.81451850364312,0.378323333098767,0.621676666901233
5000,46,71260656,-7244.20068468328,-6721.64257369203,-6720.9296086794,14548.0217217065,13562.5258520639,13552.5827288472,-985.495869642584,-9.9431232166753,TRUE,TRUE,-0.539239321154778,3.79817838451517,0.431268382550792,0.568731617449208
5000,47,71260657,-7250.10617234699,-6718.3726003951,-6716.42989759584,14559.8326970339,13555.98590547,13543.5833066801,-1003.84679156386,-12.4025987899422,TRUE,TRUE,-0.474361318011615,3.80045636519367,0.416000592127499,0.583999407872501
5000,48,71260658,-7588.55571422178,-6973.71297790563,-6973.92126807146,15236.7317807835,14066.6666604911,14058.5660476313,-1170.06512029239,-8.10061285976735,TRUE,TRUE,-0.522679264551399,3.78500232734203,0.492089594894519,0.507910405105481
5000,49,71260659,-7208.28434452201,-6712.00850136892,-6713.20017361327,14476.1890413839,13543.2577074177,13537.123858715,-932.931333966279,-6.13384870270602,TRUE,TRUE,-0.50901150786804,3.79785411306807,0.40039143774187,0.599608562258132
5000,50,71260660,-7326.74403277905,-6869.63396764816,-6870.92503071289,14713.108417898,13858.5086399761,13852.5735729142,-854.59977792187,-5.93506706194967,TRUE,TRUE,-0.516420792054304,3.80058015642648,0.410636376451193,0.589363623548808
5000,51,71260661,-7279.23889487971,-6786.46697044673,-6787.18757561436,14618.0981420993,13692.1746455733,13685.0986627171,-925.92349652604,-7.07598285616587,TRUE,TRUE,-0.478088763279742,3.80653144789472,0.428255074342576,0.571744925657427
5000,52,71260662,-7304.9791234558,-6728.8939226213,-6727.90670453267,14669.5785992515,13577.0285499224,13566.5369205538,-1092.55004932909,-10.4916293686638,TRUE,TRUE,-0.526586048622815,3.80730658711512,0.433323601482006,0.566676398517992
5000,53,71260663,-7356.77776508535,-6839.9160404144,-6840.39193693269,14773.1758825106,13799.0727855086,13791.5073853538,-974.103097002002,-7.56540015482096,TRUE,TRUE,-0.487643304233917,3.81047205474626,0.43586990845948,0.56413009154052
5000,54,71260664,-7275.48588795071,-6774.85729601218,-6778.73631742747,14610.5921282413,13668.9552967042,13668.1961463433,-941.636831537151,-0.759150360841886,TRUE,TRUE,-0.507345436726083,3.7979541119888,0.437803650033688,0.562196349966313
5000,55,71260665,-7389.23745383531,-6909.26374545647,-6909.39204863109,14838.0952600105,13937.7681955928,13929.5076087506,-900.327064417783,-8.26058684216696,TRUE,TRUE,-0.50088111149412,3.77168222480438,0.42962393962574,0.570376060374261
5000,56,71260666,-7404.03499258213,-6953.91945472019,-6952.8123030081,14867.6903375042,14027.0796141202,14016.3481175046,-840.610723383972,-10.7314966156046,TRUE,TRUE,-0.473714367034649,3.8115816619768,0.406580109953773,0.593419890046228
5000,57,71260667,-7026.50882766583,-6560.89652155308,-6561.14131831969,14112.6380076716,13241.033747786,13233.0061481278,-871.604259885587,-8.02759965820587,TRUE,TRUE,-0.518007616925226,3.7912316602423,0.3754022045331,0.624597795466901
5000,58,71260668,-7165.24186427453,-6740.27517488261,-6742.2037515427,14390.104080889,13599.7910544451,13595.1310145738,-790.313026443928,-4.66003987123986,TRUE,TRUE,-0.437802156574826,3.78108621344515,0.370474449225835,0.629525550774162
