"ID","floor","fraction","n_train","model","stage","start","log_likelihood","iterations","relative_gain","converged","minimum_transition","maximum_self_transition","floor_hits"
"elk-163",0.05,0.8,126,"M21","refine",85,-34.6886825080209,49,6.88312364733402e-09,TRUE,0.265681195088066,0.734318804911934,1
"elk-163",0.05,0.8,126,"M21","refine",72,-34.6886825118935,49,6.91147970812313e-09,TRUE,0.265681147172283,0.734318852827717,1
"elk-163",0.05,0.8,126,"M21","refine",44,-34.6886825152736,49,6.93622936774645e-09,TRUE,0.26568110543084,0.73431889456916,1
"elk-163",0.05,0.8,126,"M21","refine",87,-34.6886825170458,49,6.94920436848937e-09,TRUE,0.26568108357562,0.73431891642438,1
"elk-163",0.05,0.8,126,"M21","refine",192,-34.6886825266375,49,7.01943422287383e-09,TRUE,0.265680965639881,0.734319034360119,1
"elk-163",0.05,0.8,126,"M22","screen",1,-31.6567663264712,38,5.08078682563896e-05,FALSE,0.269623061059118,0.730376938940882,1
"elk-163",0.05,0.8,126,"M22","screen",2,-29.7262508120392,42,7.10179891998045e-05,FALSE,0.283924727355895,0.716075272644105,1
"elk-163",0.05,0.8,126,"M22","screen",3,-29.7252087912795,43,6.70417373596095e-05,FALSE,0.286545726426015,0.713454273573985,1
"elk-163",0.05,0.8,126,"M22","screen",4,-31.6576243884643,66,5.10996452466548e-05,FALSE,0.268574418801362,0.731425581198638,1
"elk-163",0.05,0.8,126,"M22","screen",5,-31.6580466679715,50,5.74573397342175e-05,FALSE,0.268506909882854,0.731493090117146,1
"elk-163",0.05,0.8,126,"M22","screen",6,-29.7250734716934,39,6.24799171769614e-05,FALSE,0.283970761772018,0.716029238227982,1
"elk-163",0.05,0.8,126,"M22","screen",7,-29.7253617037055,46,6.92279133308033e-05,FALSE,0.283999851517384,0.716000148482616,1
"elk-163",0.05,0.8,126,"M22","screen",8,-29.7246900124888,67,6.45437840024072e-05,FALSE,0.284078345263039,0.715921654736961,1
"elk-163",0.05,0.8,126,"M22","screen",9,-31.6663087096184,70,0.000166148542620892,FALSE,0.267710958624497,0.732289041375503,1
"elk-163",0.05,0.8,126,"M22","screen",10,-29.7248793404702,46,5.96462916525335e-05,FALSE,0.283970194814009,0.716029805185991,1
"elk-163",0.05,0.8,126,"M22","screen",11,-29.7254766529889,57,6.29371527376036e-05,FALSE,0.283872372233992,0.716127627766008,1
"elk-163",0.05,0.8,126,"M22","screen",12,-29.7476244362999,70,0.000341950701637831,FALSE,0.283003012098194,0.716996987901806,1
"elk-163",0.05,0.8,126,"M22","screen",13,-31.6586792484579,63,6.59382587758083e-05,FALSE,0.268437946005551,0.731562053994449,1
"elk-163",0.05,0.8,126,"M22","screen",14,-29.7253196055911,61,7.11640824329567e-05,FALSE,0.284023807465403,0.715976192534597,1
"elk-163",0.05,0.8,126,"M22","screen",15,-29.7543027333971,70,0.00042832599620788,FALSE,0.282843986194992,0.717156013805008,1
"elk-163",0.05,0.8,126,"M22","screen",16,-31.6585348828861,55,6.3968355228774e-05,FALSE,0.268454145013107,0.731545854986893,1
"elk-163",0.05,0.8,126,"M22","screen",17,-29.7320066319985,52,8.11685404395196e-05,FALSE,0.282686222732336,0.717313777267664,1
"elk-163",0.05,0.8,126,"M22","screen",18,-29.7256122199878,48,6.67574853524362e-05,FALSE,0.283897851490447,0.716102148509553,1
"elk-163",0.05,0.8,126,"M22","screen",19,-32.1296482321354,70,0.0013646716818501,FALSE,0.248141993318499,0.751858006681501,1
"elk-163",0.05,0.8,126,"M22","screen",20,-31.6576766317117,54,5.18388997355642e-05,FALSE,0.268567323267084,0.731432676732916,1
"elk-163",0.05,0.8,126,"M22","screen",21,-29.7244754958812,52,6.14491980052957e-05,FALSE,0.284091224310135,0.715908775689865,1
"elk-163",0.05,0.8,126,"M22","screen",22,-29.7361821184791,39,8.4100276696008e-05,FALSE,0.281983387862044,0.718016612137956,1
"elk-163",0.05,0.8,126,"M22","screen",23,-29.7373786025304,52,8.70923584334434e-05,FALSE,0.281818402063842,0.718181597936159,1
"elk-163",0.05,0.8,126,"M22","screen",24,-29.7253805812437,57,7.16275338711357e-05,FALSE,0.284017599902641,0.715982400097358,1
"elk-163",0.05,0.8,126,"M22","screen",25,-29.7256909776236,47,6.99004092095925e-05,FALSE,0.283974325952377,0.716025674047623,1
"elk-163",0.05,0.8,126,"M22","screen",26,-32.1961577297961,70,0.00140307957440573,FALSE,0.245518302602384,0.754481697397616,1
"elk-163",0.05,0.8,126,"M22","screen",27,-29.7248656672591,52,6.50965081578003e-05,FALSE,0.28404985919088,0.71595014080912,1
"elk-163",0.05,0.8,126,"M22","screen",28,-31.6564516206306,27,4.26608281005852e-05,FALSE,0.268998663111153,0.731001336888847,1
"elk-163",0.05,0.8,126,"M22","screen",29,-29.7250116940651,56,5.85142084974052e-05,FALSE,0.283917982511402,0.716082017488598,1
"elk-163",0.05,0.8,126,"M22","screen",30,-29.7254372246364,46,6.72755851922559e-05,FALSE,0.28399178684294,0.71600821315706,1
"elk-163",0.05,0.8,126,"M22","screen",31,-29.7452105184381,70,0.000313000536809358,FALSE,0.283089207011456,0.716910792988544,1
"elk-163",0.05,0.8,126,"M22","screen",32,-31.7600396542794,70,0.000875907330423505,FALSE,0.2630196750915,0.7369803249085,1
"elk-163",0.05,0.8,126,"M22","screen",33,-31.6582319098546,41,5.96851703375082e-05,FALSE,0.268493562854367,0.731506437145633,1
"elk-163",0.05,0.8,126,"M22","screen",34,-29.7257800089621,70,7.5148238540954e-05,FALSE,0.283975493968976,0.716024506031023,1
"elk-163",0.05,0.8,126,"M22","screen",35,-29.724517371133,53,6.08394007740035e-05,FALSE,0.284084723867101,0.715915276132899,1
"elk-163",0.05,0.8,126,"M22","screen",36,-29.7283717733087,48,6.62285331827741e-05,FALSE,0.283240765574842,0.716759234425158,1
"elk-163",0.05,0.8,126,"M22","screen",37,-31.939258072231,70,0.00124691289933087,FALSE,0.255794372770948,0.744205627229052,1
"elk-163",0.05,0.8,126,"M22","screen",38,-31.657708512954,44,5.23572800216385e-05,FALSE,0.268560415352712,0.731439584647288,1
"elk-163",0.05,0.8,126,"M22","screen",39,-29.7282801608274,34,7.32086110297057e-05,FALSE,0.28373006030546,0.71626993969454,1
"elk-163",0.05,0.8,126,"M22","screen",40,-29.9063804724602,70,0.00205764613033576,FALSE,0.280997505376108,0.719002494623892,1
"elk-163",0.05,0.8,126,"M22","screen",41,-29.7261015390217,49,6.22038069007409e-05,FALSE,0.28369300183855,0.71630699816145,1
"elk-163",0.05,0.8,126,"M22","screen",42,-31.6587885888841,50,6.72328072855474e-05,FALSE,0.268433540414747,0.731566459585253,1
"elk-163",0.05,0.8,126,"M22","screen",43,-31.6573733776069,47,4.75590251321282e-05,FALSE,0.268608472765747,0.731391527234253,1
"elk-163",0.05,0.8,126,"M22","screen",44,-31.5009984566795,70,0.00308855868589433,FALSE,0.275179017813085,0.724820982186915,1
"elk-163",0.05,0.8,126,"M22","screen",45,-29.7261769084601,58,6.73399040579373e-05,FALSE,0.283770016454705,0.716229983545295,1
"elk-163",0.05,0.8,126,"M22","screen",46,-31.6580587000184,51,5.73128678959113e-05,FALSE,0.268513639352723,0.731486360647277,1
"elk-163",0.05,0.8,126,"M22","screen",47,-30.3002393094732,70,0.00401150493674986,FALSE,0.278947676806257,0.721052323193743,1
"elk-163",0.05,0.8,126,"M22","screen",48,-31.6577142000383,24,5.50826724108812e-05,FALSE,0.269461849028493,0.730538150971507,1
"elk-163",0.05,0.8,126,"M22","screen",49,-29.7372971398252,48,8.74622445563985e-05,FALSE,0.281823210893074,0.718176789106926,1
"elk-163",0.05,0.8,126,"M22","screen",50,-31.657884264004,61,5.47724023860098e-05,FALSE,0.268539505278962,0.731460494721038,1
"elk-163",0.05,0.8,126,"M22","screen",51,-32.0263132109716,70,0.00130501606225939,FALSE,0.252285690203995,0.747714309796005,1
"elk-163",0.05,0.8,126,"M22","screen",52,-29.7252057264119,53,6.98424692374283e-05,FALSE,0.284032386037291,0.715967613962709,1
"elk-163",0.05,0.8,126,"M22","screen",53,-29.7250452236982,69,6.77003540093258e-05,FALSE,0.28404119734207,0.71595880265793,1
"elk-163",0.05,0.8,126,"M22","screen",54,-31.6588020039282,46,6.78084433141199e-05,FALSE,0.26841816464907,0.73158183535093,1
"elk-163",0.05,0.8,126,"M22","screen",55,-31.6582867425929,22,6.22535479443469e-05,FALSE,0.269350531563398,0.730649468436603,1
"elk-163",0.05,0.8,126,"M22","screen",56,-31.6585270076545,53,6.38078670881559e-05,FALSE,0.268456848644705,0.731543151355294,1
"elk-163",0.05,0.8,126,"M22","screen",57,-31.6573960508671,50,4.78567420392209e-05,FALSE,0.268606189507975,0.731393810492025,1
"elk-163",0.05,0.8,126,"M22","screen",58,-31.657180284753,58,5.88430748011827e-05,FALSE,0.269651061514723,0.730348938485277,1
"elk-163",0.05,0.8,126,"M22","screen",59,-29.7247860112797,67,6.57205011726999e-05,FALSE,0.284071370811313,0.715928629188687,1
"elk-163",0.05,0.8,126,"M22","screen",60,-29.8204572405017,70,0.00121184892997752,FALSE,0.28172747243432,0.71827252756568,1
"elk-163",0.05,0.8,126,"M22","screen",61,-29.7256457677373,53,6.27843831918776e-05,FALSE,0.283821778680351,0.716178221319649,1
"elk-163",0.05,0.8,126,"M22","screen",62,-29.7278975696731,70,9.96720439420902e-05,FALSE,0.283831374548919,0.716168625451081,1
"elk-163",0.05,0.8,126,"M22","screen",63,-29.7251543101351,66,6.95962662393219e-05,FALSE,0.284039295386458,0.715960704613542,1
"elk-163",0.05,0.8,126,"M22","screen",64,-29.7300002196869,70,0.000124367487266333,FALSE,0.283704254617064,0.716295745382936,1
"elk-163",0.05,0.8,126,"M22","screen",65,-31.6568405809491,24,4.36578171821101e-05,FALSE,0.26950271047918,0.73049728952082,1
"elk-163",0.05,0.8,126,"M22","screen",66,-31.6587183287169,46,6.64761303068137e-05,FALSE,0.268433495975848,0.731566504024152,1
"elk-163",0.05,0.8,126,"M22","screen",67,-32.5045369599666,52,6.81609961550735e-05,FALSE,0.270547828604861,0.729452171395139,1
"elk-163",0.05,0.8,126,"M22","screen",68,-29.7368949162138,70,0.00020712037177495,FALSE,0.283365373347907,0.716634626652093,1
"elk-163",0.05,0.8,126,"M22","screen",69,-32.2875972833914,70,0.00144787993515447,FALSE,0.241982383606178,0.758017616393822,1
"elk-163",0.05,0.8,126,"M22","screen",70,-31.6575715580948,41,5.04615548830613e-05,FALSE,0.268577559884408,0.731422440115592,1
"elk-163",0.05,0.8,126,"M22","screen",71,-32.4219961799802,70,0.00147289676670474,FALSE,0.236902418497527,0.763097581502473,1
"elk-163",0.05,0.8,126,"M22","screen",72,-29.7253795710929,61,7.09400798459295e-05,FALSE,0.284009306077932,0.715990693922068,1
"elk-163",0.05,0.8,126,"M22","screen",73,-32.2586249914119,70,0.00143540471501384,FALSE,0.243094084615274,0.756905915384726,1
"elk-163",0.05,0.8,126,"M22","screen",74,-31.6570355731435,50,5.65089908998834e-05,FALSE,0.269608361147456,0.730391638852544,1
"elk-163",0.05,0.8,126,"M22","screen",75,-29.7365858289516,40,8.67039066433975e-05,FALSE,0.281942875270378,0.718057124729622,1
"elk-163",0.05,0.8,126,"M22","screen",76,-29.7258473855384,53,7.02587597834181e-05,FALSE,0.283893668673904,0.716106331326096,1
"elk-163",0.05,0.8,126,"M22","screen",77,-31.6559609678364,55,3.56477357557044e-05,FALSE,0.269479298789466,0.730520701210534,1
"elk-163",0.05,0.8,126,"M22","screen",78,-31.6843083804978,70,0.000365507323025818,FALSE,0.266533480236328,0.733466519763672,1
"elk-163",0.05,0.8,126,"M22","screen",79,-31.6575936844127,58,5.07976555603975e-05,FALSE,0.268573766046453,0.731426233953547,1
"elk-163",0.05,0.8,126,"M22","screen",80,-29.7243371276107,63,6.09198780276726e-05,FALSE,0.284110866946385,0.715889133053615,1
"elk-163",0.05,0.8,126,"M22","screen",81,-29.7270765324556,35,6.4818158734865e-05,FALSE,0.283848702617752,0.716151297382248,1
"elk-163",0.05,0.8,126,"M22","screen",82,-31.657931293141,39,5.55027311912172e-05,FALSE,0.268530733369158,0.731469266630842,1
"elk-163",0.05,0.8,126,"M22","screen",83,-29.7312355490734,29,7.33572396890156e-05,FALSE,0.28321072841747,0.71678927158253,1
"elk-163",0.05,0.8,126,"M22","screen",84,-29.7243425355146,50,5.93567675323814e-05,FALSE,0.284100834922416,0.715899165077584,1
"elk-163",0.05,0.8,126,"M22","screen",85,-31.6583234499695,30,6.14953895213861e-05,FALSE,0.268468737539992,0.731531262460008,1
"elk-163",0.05,0.8,126,"M22","screen",86,-31.6752349538235,70,0.000270648632731294,FALSE,0.267078897668583,0.732921102331417,1
"elk-163",0.05,0.8,126,"M22","screen",87,-32.1736309020312,70,0.00139028247047161,FALSE,0.246402137643637,0.753597862356363,1
"elk-163",0.05,0.8,126,"M22","screen",88,-29.7255352834925,53,6.01984190405114e-05,FALSE,0.283814714266872,0.716185285733128,1
"elk-163",0.05,0.8,126,"M22","screen",89,-29.7260222694683,46,6.80803607698288e-05,FALSE,0.283819178993513,0.716180821006487,1
"elk-163",0.05,0.8,126,"M22","screen",90,-32.3352210098934,70,0.00146351901424726,FALSE,0.240169973693464,0.759830026306536,1
"elk-163",0.05,0.8,126,"M22","screen",91,-29.73124712527,41,7.9432649463123e-05,FALSE,0.282817094112776,0.717182905887224,1
"elk-163",0.05,0.8,126,"M22","screen",92,-29.7242551343347,69,5.97351227187495e-05,FALSE,0.284115097057551,0.715884902942449,1
"elk-163",0.05,0.8,126,"M22","screen",93,-32.4414998248189,70,0.00147127031141948,FALSE,0.236171873211845,0.763828126788155,1
"elk-163",0.05,0.8,126,"M22","screen",94,-31.6579294501796,32,5.57721195452288e-05,FALSE,0.268523037369105,0.731476962630895,1
"elk-163",0.05,0.8,126,"M22","screen",95,-29.7276585533891,39,7.12008878283962e-05,FALSE,0.283484426766851,0.716515573233149,1
